Koordinatensystem : Lambert konform konisch
Rechtswert        : 3732500 Meter
Hochwert          : 2677500 Meter
Hoehenlage        : 165 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3732500 2677500  1  8 11  -7.9  997  81  3.7 2  1.4  70   87   74 201 -271  0
3732500 2677500  1  8 12  -6.1  997  80  3.8 1  1.4  60  160   80 201 -275  0
3732500 2677500  1  8 13  -6.1  996  71  3.3 0  1.4  56  191   76 197 -280  0
3732500 2677500  1  8 14  -6.1  996  61  3.4 0  1.4  56  195   62 195 -284  0
3732500 2677500  1  8 15  -5.7  996  80  4.3 0  1.4  55  160   46 197 -286  0
3732500 2677500  1  8 16  -6.5  996  80  4.3 1  1.3  54   77   36 201 -287  0
3732500 2677500  1  8 17  -7.5  995  80  3.3 1  1.3  58    7   10 203 -285  0
3732500 2677500  1  8 18  -8.0  996  71  2.5 1  1.4  63    0    0 203 -283  0
3732500 2677500  1  8 19  -8.7  996  80  2.5 1  1.4  67    0    0 202 -281  0
3732500 2677500  1  8 20  -9.0  996  60  3.0 1  1.4  69    0    0 202 -280  0
3732500 2677500  1  8 21  -9.2  996  70  3.2 1  1.4  74    0    0 201 -279  0
3732500 2677500  1  8 22  -9.5  996  70  2.9 0  1.5  79    0    0 199 -279  0
3732500 2677500  1  8 23  -9.9  996  60  3.3 0  1.5  83    0    0 197 -278  0
3732500 2677500  1  8 24  -9.9  996  70  2.9 0  1.5  84    0    0 195 -277  0
3732500 2677500  1  9  1 -10.4  996  80  3.0 1  1.4  81    0    0 196 -276  0
3732500 2677500  1  9  2 -10.6  995  70  3.1 0  1.3  75    0    0 194 -275  0
3732500 2677500  1  9  3 -10.5  995  70  2.8 1  1.3  73    0    0 193 -274  0
3732500 2677500  1  9  4 -10.9  996  70  3.0 0  1.3  74    0    0 192 -274  0
3732500 2677500  1  9  5 -10.9  996  70  2.7 1  1.3  77    0    0 190 -273  0
3732500 2677500  1  9  6 -10.8  996  70  3.5 1  1.3  79    0    0 193 -273  0
3732500 2677500  1  9  7 -10.7  996  41  2.6 3  1.3  77    0    0 197 -272  0
3732500 2677500  1  9  8 -10.5  996  80  3.1 4  1.2  70    0    0 205 -272  0
3732500 2677500  1  9  9 -10.3  996  70  3.1 5  1.2  66    0    0 211 -272  0
3732500 2677500  1  9 10  -9.1  997  70  3.3 7  1.2  67    4   38 223 -273  0
3732500 2677500  1  9 11  -7.5  998  70  3.9 5  1.3  62   36   85 225 -276  0
3732500 2677500  1  9 12  -6.3  999  79  3.7 4  1.2  54  103  100 217 -281  0
3732500 2677500  1  9 13  -6.1  999  59  2.8 4  1.3  53  119  106 215 -287  0
3732500 2677500  1  9 14  -5.8  998  40  3.1 3  1.4  57  149   80 213 -292  0
3732500 2677500  1  9 15  -5.8  998  40  2.7 2  1.5  61  139   50 208 -294  0
3732500 2677500  1  9 16  -6.0  998  40  2.6 2  1.5  62   79   33 206 -293  0
3732500 2677500  1  9 17  -6.6  999  39  2.0 3  1.5  63    9   11 209 -291  0
3732500 2677500  1  9 18  -7.2  999  10  2.2 2  1.5  66    0    0 208 -289  0
3732500 2677500  1  9 19  -8.0  999  10  1.8 3  1.5  71    0    0 206 -288  0
3732500 2677500  1  9 20  -8.4 1000   1  1.7 2  1.5  74    0    0 205 -286  0
3732500 2677500  1  9 21  -8.8 1000   0  1.6 2  1.5  74    0    0 200 -284  0
3732500 2677500  1  9 22  -9.4 1000  10  1.9 1  1.5  78    0    0 195 -283  0
3732500 2677500  1  9 23  -9.6  999 329  1.6 1  1.5  81    0    0 190 -282  0
3732500 2677500  1  9 24  -9.9 1000  20  1.5 0  1.5  81    0    0 186 -281  0
3732500 2677500  1 10  1 -10.6 1000 341  1.6 2  1.5  84    0    0 187 -280  0
3732500 2677500  1 10  2 -10.8 1000   0  0.7 1  1.5  87    0    0 187 -280  0
3732500 2677500  1 10  3 -11.2 1000 119  1.2 0  1.5  89    0    0 180 -280  0
3732500 2677500  1 10  4 -11.4 1000 110  1.3 0  1.5  91    0    0 174 -279  0
3732500 2677500  1 10  5 -11.7 1000   1  1.4 0  1.4  91    0    0 171 -279  0
3732500 2677500  1 10  6 -11.5 1001 169  1.5 2  1.4  91    0    0 175 -279  0
3732500 2677500  1 10  7 -10.4 1000 149  1.6 1  1.4  84    0    0 178 -279  0
3732500 2677500  1 10  8 -10.8 1001  99  1.1 2  1.4  82    0    0 177 -278  0
3732500 2677500  1 10  9 -10.3 1001   1  0.6 3  1.5  87    0    0 184 -276  0
3732500 2677500  1 10 10  -9.5 1002 109  1.5 3  1.5  86   34   37 188 -274  0
3732500 2677500  1 10 11  -7.4 1002   3  1.3 1  1.6  78  123   50 184 -277  0
3732500 2677500  1 10 12  -5.0 1004  42  1.3 2  1.6  68  177   59 184 -286  0
3732500 2677500  1 10 13  -4.5 1004  70  1.9 5  1.8  67   35  120 204 -296  0
3732500 2677500  1 10 14  -4.6 1004  42  2.1 6  1.9  70    4   88 223 -302  0
3732500 2677500  1 10 15  -3.8 1004  70  3.2 6  2.0  73    4   70 231 -305  0
3732500 2677500  1 10 16  -4.3 1004  70  3.3 5  2.1  76    3   37 228 -305  0
3732500 2677500  1 10 17  -4.6 1005  80  2.3 5  2.2  80    1    8 224 -304  0
3732500 2677500  1 10 18  -5.5 1005  41  2.2 4  2.2  83    0    0 219 -302  0
3732500 2677500  1 10 19  -5.1 1006  70  2.2 5  2.2  84    0    0 221 -298  0
3732500 2677500  1 10 20  -4.6 1007  50  2.4 7  2.2  84    0    0 239 -295  0
3732500 2677500  1 10 21  -4.4 1008  70  2.7 7  2.3  83    0    0 250 -292  0
3732500 2677500  1 10 22  -3.9 1008  70  2.2 8  2.3  82    0    0 256 -289  0
3732500 2677500  1 10 23  -4.1 1008 100  2.1 8  2.3  82    0    0 260 -287  0
3732500 2677500  1 10 24  -4.7 1009  40  2.0 7  2.3  84    0    0 252 -286  0
3732500 2677500  1 11  1  -5.2 1010  40  2.3 5  2.2  84    0    0 236 -284  0
3732500 2677500  1 11  2  -5.8 1010  50  2.1 2  2.2  85    0    0 212 -283  0
3732500 2677500  1 11  3  -6.1 1010  50  2.1 1  2.1  87    0    0 194 -281  0
3732500 2677500  1 11  4  -6.3 1011  40  2.5 2  2.1  87    0    0 193 -280  0
3732500 2677500  1 11  5  -6.1 1011  50  2.7 3  2.1  88    0    0 200 -279  0
3732500 2677500  1 11  6  -5.7 1011  30  3.4 4  2.2  88    0    0 209 -278  0
3732500 2677500  1 11  7  -5.1 1012  30  2.4 4  2.2  88    0    0 215 -277  0
3732500 2677500  1 11  8  -5.1 1012  32  2.3 4  2.2  86    0    0 216 -276  0
3732500 2677500  1 11  9  -4.8 1012  50  1.7 4  2.3  86    0    1 215 -275  0
3732500 2677500  1 11 10  -4.1 1013  71  2.4 5  2.3  85    4   39 220 -274  0
3732500 2677500  1 11 11  -2.6 1014  80  2.7 6  2.4  81   28   84 232 -278  0
3732500 2677500  1 11 12  -1.6 1014  50  1.9 4  2.5  77   89  105 231 -285  0
3732500 2677500  1 11 13  -1.9 1014  31  1.7 3  2.5  76  143   96 218 -293  0
3732500 2677500  1 11 14  -1.1 1014  12  2.2 3  2.6  75  159   79 215 -298  0
3732500 2677500  1 11 15  -1.7 1014  32  1.7 4  2.6  75  138   57 221 -300  0
3732500 2677500  1 11 16  -2.1 1014  49  1.8 4  2.5  77   68   39 228 -298  0
3732500 2677500  1 11 17  -3.0 1014  60  1.4 4  2.5  80    7   11 229 -294  0
3732500 2677500  1 11 18  -3.9 1015  39  1.3 3  2.5  85    0    0 226 -290  0
3732500 2677500  1 11 19  -4.3 1015  39  1.1 2  2.5  88    0    0 218 -287  0
3732500 2677500  1 11 20  -4.6 1015 159  1.2 1  2.5  91    0    0 211 -287  0
3732500 2677500  1 11 21  -5.1 1015 170  1.2 0  2.4  92    0    0 205 -287  0
3732500 2677500  1 11 22  -5.8 1014 160  1.1 0  2.4  93    0    0 202 -287  0
3732500 2677500  1 11 23  -6.2 1014 160  1.3 0  2.3  94    0    0 204 -289  0
3732500 2677500  1 11 24  -7.2 1014 360  0.9 0  2.1  94    0    0 203 -292  0
3732500 2677500  1 12  1  -7.2 1014 360  0.9 1  2.1  95    0    0 208 -296  0
3732500 2677500  1 12  2  -7.4 1014 160  1.3 2  2.1  96    0    0 218 -299  0
3732500 2677500  1 12  3  -7.1 1014 200  1.8 1  2.1  94    0    0 220 -300  0
3732500 2677500  1 12  4  -7.4 1014 190  1.8 0  2.1  94    0    0 210 -302  0
3732500 2677500  1 12  5  -6.1 1014 210  1.4 4  2.2  96    0    0 221 -303  0
3732500 2677500  1 12  6  -5.4 1014 190  1.6 7  2.3  95    0    0 251 -305  0
3732500 2677500  1 12  7  -4.6 1014 190  1.7 7  2.5  95    0    0 266 -306  0
3732500 2677500  1 12  8  -3.6 1014 191  1.9 8  2.7  95    0    0 274 -307  0
3732500 2677500  1 12  9  -3.2 1015 191  2.4 7  2.7  93    0    0 275 -308  0
3732500 2677500  1 12 10  -2.5 1015 180  2.1 7  2.8  92    7   34 271 -310  0
3732500 2677500  1 12 11  -2.1 1015 235  1.9 7  2.9  90   10   61 272 -312  0
3732500 2677500  1 12 12  -0.9 1015 259  2.6 7  3.0  88    2   78 272 -314  0
3732500 2677500  1 12 13   0.2 1015 231  2.8 7  3.1  84    0   67 275 -315  0
3732500 2677500  1 12 14   0.7 1015 220  3.5 7  3.1  80    0   59 276 -316  0
3732500 2677500  1 12 15   0.7 1014 231  3.4 7  3.1  78    7   66 273 -317  0
3732500 2677500  1 12 16   0.8 1014 230  3.1 7  3.1  76    5   32 270 -317  0
3732500 2677500  1 12 17   0.1 1013 230  3.6 5  3.0  77   10    5 257 -317  0
3732500 2677500  1 12 18  -0.5 1013 200  3.3 2  2.9  79    0    0 231 -316  0
3732500 2677500  1 12 19  -1.0 1013 240  3.5 1  2.9  81    0    0 214 -315  0
3732500 2677500  1 12 20  -1.6 1013 230  3.6 2  2.9  84    0    0 214 -314  0
3732500 2677500  1 12 21  -2.0 1013 210  4.3 1  2.9  86    0    0 214 -313  0
3732500 2677500  1 12 22  -2.1 1013 210  4.8 2  2.8  87    0    0 213 -312  0
3732500 2677500  1 12 23  -2.1 1012 220  5.0 3  2.9  88    0    0 222 -313  0
3732500 2677500  1 12 24  -1.5 1012 220  5.2 3  2.9  88    0    0 229 -313  0
3732500 2677500  1 13  1  -0.9 1011 230  5.9 7  3.0  88    0    0 246 -313  0
3732500 2677500  1 13  2  -0.5 1011 230  6.0 7  3.1  87    0    0 261 -313  0
3732500 2677500  1 13  3   0.0 1010 230  6.4 7  3.2  85    0    0 264 -313  0
3732500 2677500  1 13  4  -0.2 1009 220  7.2 7  3.2  85    0    0 268 -314  0
3732500 2677500  1 13  5  -0.1 1009 221  7.0 7  3.3  89    0    0 271 -314  0
3732500 2677500  1 13  6   0.2 1008 220  7.6 7  3.5  92    0    0 273 -315  0
3732500 2677500  1 13  7   1.3 1007 230  7.3 8  3.7  91    0    0 285 -315  0
3732500 2677500  1 13  8   1.3 1006 240  7.1 8  3.9  93    0    0 297 -316  0
3732500 2677500  1 13  9   1.7 1006 240  7.5 8  4.0  95    0    1 300 -317  0
3732500 2677500  1 13 10   1.9 1006 240  6.3 7  4.1  94    0   21 294 -318  0
3732500 2677500  1 13 11   2.4 1006 231  7.3 7  4.2  94    0   34 286 -319  0
3732500 2677500  1 13 12   2.6 1006 231  5.6 8  4.3  94    0   30 299 -320  0
3732500 2677500  1 13 13   3.0 1006 231  5.9 8  4.4  94    0   29 311 -321  0
3732500 2677500  1 13 14   3.4 1006 240  6.4 8  4.6  95    0   27 312 -323  0
3732500 2677500  1 13 15   3.9 1005 231  5.8 8  4.7  96    0   21 315 -324  0
3732500 2677500  1 13 16   5.1 1005 240  6.7 8  5.0  96    0   12 319 -325  0
3732500 2677500  1 13 17   5.5 1006 250  6.5 8  5.3  95    0    4 323 -326  0
3732500 2677500  1 13 18   5.8 1006 259  5.9 8  5.4  94    0    0 325 -326  0
3732500 2677500  1 13 19   6.1 1007 235  6.4 8  5.4  93    0    0 327 -324  0
3732500 2677500  1 13 20   6.4 1007 260  6.5 8  5.5  93    0    0 328 -322  0
3732500 2677500  1 13 21   6.6 1008 260  7.0 8  5.6  92    0    0 329 -319  0
3732500 2677500  1 13 22   6.6 1008 250  6.0 8  5.6  91    0    0 330 -318  0
3732500 2677500  1 13 23   6.3 1009 260  6.0 8  5.5  92    0    0 328 -318  0
3732500 2677500  1 13 24   6.5 1009 260  6.1 8  5.5  92    0    0 329 -318  0
3732500 2677500  1 14  1   6.6 1009 260  6.3 8  5.5  91    0    0 330 -317  0
3732500 2677500  1 14  2   6.4 1009 250  6.5 8  5.5  90    0    0 328 -316  0
3732500 2677500  1 14  3   6.4 1010 250  5.9 7  5.4  90    0    0 320 -316  0
3732500 2677500  1 14  4   6.8 1010 250  6.4 6  5.4  88    0    0 306 -316  0
3732500 2677500  1 14  5   6.3 1010 259  6.3 8  5.4  90    0    0 314 -316  0
3732500 2677500  1 14  6   6.3 1010 250  6.6 8  5.5  93    0    0 326 -317  0
3732500 2677500  1 14  7   6.5 1010 240  6.9 8  5.5  92    0    0 327 -318  0
3732500 2677500  1 14  8   6.6 1009 240  6.3 8  5.5  90    0    0 328 -319  0
3732500 2677500  1 14  9   6.6 1010 240  5.6 8  5.5  90    0    0 328 -320  0
3732500 2677500  1 14 10   6.8 1010 250  5.9 8  5.5  90    0   18 327 -321  0
3732500 2677500  1 14 11   6.9 1011 230  6.2 8  5.5  89    0   18 327 -323  0
3732500 2677500  1 14 12   7.0 1011 230  6.5 8  5.5  88    0   30 326 -325  0
3732500 2677500  1 14 13   6.7 1011 230  6.3 8  5.5  88    0   30 323 -328  0
3732500 2677500  1 14 14   6.7 1011 230  6.3 8  5.4  89    0   28 321 -330  0
3732500 2677500  1 14 15   6.7 1010 230  6.3 8  5.4  89    0   44 318 -330  0
3732500 2677500  1 14 16   6.7 1010 230  6.6 8  5.4  88    0   23 315 -330  0
3732500 2677500  1 14 17   6.4 1010 230  5.9 8  5.4  89    0    3 309 -329  0
3732500 2677500  1 14 18   6.1 1011 230  5.3 8  5.4  90    0    0 305 -324  0
3732500 2677500  1 14 19   6.0 1011 230  5.5 8  5.2  89    0    0 300 -321  0
3732500 2677500  1 14 20   5.8 1010 230  6.2 8  4.9  85    0    0 294 -319  0
3732500 2677500  1 14 21   5.6 1010 220  6.0 8  4.8  83    0    0 290 -318  0
3732500 2677500  1 14 22   5.4 1010 230  6.1 8  4.7  83    0    0 288 -318  0
3732500 2677500  1 14 23   5.4 1010 230  6.7 8  4.6  82    0    0 285 -319  0
3732500 2677500  1 14 24   5.3 1010 220  6.5 8  4.5  81    0    0 284 -320  0
3732500 2677500  1 15  1   5.3 1010 220  7.2 8  4.4  79    0    0 283 -320  0
3732500 2677500  1 15  2   5.2 1009 220  6.6 7  4.2  77    0    0 279 -319  0
3732500 2677500  1 15  3   5.2 1009 230  7.0 8  4.2  75    0    0 279 -319  0
3732500 2677500  1 15  4   4.8 1009 220  5.7 7  4.1  75    0    0 281 -319  0
3732500 2677500  1 15  5   4.7 1009 230  6.3 8  4.0  76    0    0 283 -319  0
3732500 2677500  1 15  6   4.5 1008 240  6.5 8  4.0  76    0    0 289 -319  0
3732500 2677500  1 15  7   4.2 1008 230  6.0 8  4.0  77    0    0 292 -319  0
3732500 2677500  1 15  8   4.2 1007 230  6.3 7  4.0  77    0    0 288 -318  0
3732500 2677500  1 15  9   4.2 1007 230  6.7 7  3.9  76    0    0 283 -318  0
3732500 2677500  1 15 10   4.2 1007 231  7.5 7  3.8  73    0   22 278 -318  0
3732500 2677500  1 15 11   4.2 1007 230  7.0 7  3.7  72    0   32 273 -320  0
3732500 2677500  1 15 12   4.3 1008 231  7.2 7  3.8  73    0   36 270 -325  0
3732500 2677500  1 15 13   4.5 1007 230  6.7 7  3.9  74    0   42 268 -329  0
3732500 2677500  1 15 14   4.8 1006 230  7.5 7  3.9  73    0   50 267 -332  0
3732500 2677500  1 15 15   4.9 1005 220  6.5 6  3.8  71    0   46 262 -332  0
3732500 2677500  1 15 16   4.8 1005 220  6.3 7  3.9  72   30   22 263 -330  0
3732500 2677500  1 15 17   4.8 1004 220  6.0 7  4.0  73    0    5 270 -326  0
3732500 2677500  1 15 18   4.7 1004 210  6.5 7  4.0  75    0    0 272 -322  0
3732500 2677500  1 15 19   4.8 1004 210  7.9 8  4.0  75    0    0 277 -319  0
3732500 2677500  1 15 20   5.0 1003 210  7.2 8  4.0  74    0    0 284 -319  0
3732500 2677500  1 15 21   4.4 1002 230  7.3 8  4.2  79    0    0 288 -319  0
3732500 2677500  1 15 22   4.0 1002 230  7.2 8  4.5  86    0    0 292 -319  0
3732500 2677500  1 15 23   3.2 1002 220  6.8 8  4.5  90    0    0 294 -321  0
3732500 2677500  1 15 24   2.6 1002 221  6.4 8  4.3  90    0    0 295 -323  0
3732500 2677500  1 16  1   3.2 1002 230  5.2 8  4.3  90    0    0 296 -323  0
3732500 2677500  1 16  2   3.7 1002 230  5.0 8  4.5  90    0    0 298 -323  0
3732500 2677500  1 16  3   4.1 1003 230  4.8 8  4.6  91    0    0 303 -322  0
3732500 2677500  1 16  4   4.3 1004 231  4.7 8  4.7  91    0    0 309 -323  0
3732500 2677500  1 16  5   4.8 1004 240  5.0 8  4.8  91    0    0 313 -325  0
3732500 2677500  1 16  6   5.0 1005 250  5.2 8  4.9  90    0    0 318 -325  0
3732500 2677500  1 16  7   4.9 1005 250  4.9 8  4.8  88    0    0 319 -324  0
3732500 2677500  1 16  8   4.8 1006 250  4.5 7  4.7  87    0    0 313 -323  0
3732500 2677500  1 16  9   4.3 1005 230  4.5 4  4.6  86    0    2 290 -321  0
3732500 2677500  1 16 10   4.6 1006 230  4.8 3  4.5  86    5   43 268 -321  0
3732500 2677500  1 16 11   5.3 1007 230  5.1 5  4.6  84   21   88 276 -322  0
3732500 2677500  1 16 12   5.4 1008 231  5.3 7  4.6  83    8  100 297 -324  0
3732500 2677500  1 16 13   5.3 1008 230  5.9 8  4.6  82    0   48 313 -327  0
3732500 2677500  1 16 14   5.5 1008 221  5.3 6  4.5  81   11  106 306 -329  0
3732500 2677500  1 16 15   6.2 1009 220  5.5 4  4.5  78   77   90 283 -330  0
3732500 2677500  1 16 16   5.3 1008 230  5.6 6  4.5  78   54   48 281 -328  0
3732500 2677500  1 16 17   4.7 1008 221  4.9 5  4.4  80   17   16 282 -324  0
3732500 2677500  1 16 18   4.1 1008 210  4.8 5  4.3  82    0    0 274 -319  0
3732500 2677500  1 16 19   3.9 1009 211  5.0 4  4.3  84    0    0 267 -316  0
3732500 2677500  1 16 20   3.5 1009 210  4.4 4  4.2  84    0    0 261 -316  0
3732500 2677500  1 16 21   3.3 1009 210  4.7 4  4.1  85    0    0 261 -316  0
3732500 2677500  1 16 22   3.1 1009 201  4.4 4  4.1  84    0    0 263 -315  0
3732500 2677500  1 16 23   3.2 1010 211  4.5 5  4.0  84    0    0 270 -314  0
3732500 2677500  1 16 24   3.1 1009 221  4.4 4  4.0  84    0    0 272 -313  0
3732500 2677500  1 17  1   2.9 1009 211  3.9 6  4.0  85    0    0 278 -313  0
3732500 2677500  1 17  2   2.9 1008 211  4.0 8  4.0  86    0    0 298 -313  0
3732500 2677500  1 17  3   2.8 1008 201  4.6 7  4.0  85    0    0 300 -313  0
3732500 2677500  1 17  4   2.5 1007 201  3.7 5  3.9  85    0    0 282 -313  0
3732500 2677500  1 17  5   2.2 1006 210  3.6 2  3.8  85    0    0 257 -313  0
3732500 2677500  1 17  6   1.4 1005 190  2.8 0  3.7  86    0    0 231 -312  0
3732500 2677500  1 17  7   1.3 1004 200  2.9 0  3.6  86    0    0 221 -312  0
3732500 2677500  1 17  8   1.3 1004 210  4.0 0  3.6  87    0    0 220 -311  0
3732500 2677500  1 17  9   1.4 1003 199  3.9 0  3.6  86    0    4 219 -311  0
3732500 2677500  1 17 10   1.9 1003 199  3.0 0  3.6  83   33   46 218 -311  0
3732500 2677500  1 17 11   3.3 1003 210  4.7 1  3.6  78  105   75 225 -313  0
3732500 2677500  1 17 12   4.6 1003 210  4.4 1  3.6  72  180   81 232 -316  0
3732500 2677500  1 17 13   5.1 1003 210  5.7 2  3.7  68  212   82 239 -320  0
3732500 2677500  1 17 14   5.4 1002 200  4.7 3  3.7  67  217   70 247 -323  0
3732500 2677500  1 17 15   5.9 1000 190  5.9 3  3.7  64  167   61 250 -322  0
3732500 2677500  1 17 16   6.1  999 181  4.5 4  3.5  60   90   47 252 -320  0
3732500 2677500  1 17 17   4.7  998 190  3.5 2  3.4  61   15   16 248 -318  0
3732500 2677500  1 17 18   3.8  998 200  4.2 2  3.3  64    0    0 240 -316  0
3732500 2677500  1 17 19   2.5  997 227  4.1 0  3.3  68    0    0 232 -316  0
3732500 2677500  1 17 20   2.1  996 210  4.4 0  3.3  73    0    0 223 -316  0
3732500 2677500  1 17 21   2.3  995 218  7.7 0  3.3  74    0    0 224 -317  0
3732500 2677500  1 17 22   2.1  995 220  8.5 1  3.4  75    0    0 229 -321  0
3732500 2677500  1 17 23   2.0  995 210  7.4 1  3.5  78    0    0 235 -323  0
3732500 2677500  1 17 24   2.2  995 220  7.1 1  3.5  78    0    0 237 -324  0
3732500 2677500  1 18  1   2.5  996 210  6.9 1  3.6  79    0    0 239 -324  0
3732500 2677500  1 18  2   2.7  997 210  5.6 1  3.7  79    0    0 242 -323  0
3732500 2677500  1 18  3   3.2  996 230  6.3 4  3.8  79    0    0 260 -323  0
3732500 2677500  1 18  4   2.8  997 220  6.2 8  3.9  82    0    0 295 -323  0
3732500 2677500  1 18  5   2.9  996 230  6.0 8  4.1  86    0    0 314 -322  0
3732500 2677500  1 18  6   2.6  997 220  5.0 8  4.1  88    0    0 312 -319  0
3732500 2677500  1 18  7   2.7  997 220  4.9 6  4.2  90    0    0 301 -317  0
3732500 2677500  1 18  8   2.5  998 230  4.6 7  4.3  92    0    0 296 -316  0
3732500 2677500  1 18  9   2.6  997 230  4.9 7  4.2  91    0    1 300 -316  0
3732500 2677500  1 18 10   2.7  998 221  4.9 8  4.2  90    0   34 307 -316  0
3732500 2677500  1 18 11   3.3  999 230  4.6 7  4.2  89    0   47 306 -320  0
3732500 2677500  1 18 12   3.6 1000 230  5.0 7  4.3  87    0   74 300 -325  0
3732500 2677500  1 18 13   3.6 1000 230  5.0 6  4.3  87    2  105 294 -330  0
3732500 2677500  1 18 14   4.2 1000 221  4.4 6  4.4  86    3  103 287 -333  0
3732500 2677500  1 18 15   4.6  999 230  4.2 6  4.4  84    7   94 288 -334  0
3732500 2677500  1 18 16   4.9  999 240  4.2 6  4.4  82   21   68 289 -331  0
3732500 2677500  1 18 17   4.4  999 220  2.6 5  4.4  82    6   21 283 -326  0
3732500 2677500  1 18 18   3.6  999 170  2.4 4  4.3  85    0    0 272 -319  0
3732500 2677500  1 18 19   3.0  999 189  2.6 3  4.2  85    0    0 259 -316  0
3732500 2677500  1 18 20   2.5  998 179  3.6 3  4.0  85    0    0 252 -315  0
3732500 2677500  1 18 21   2.1  998 170  3.2 2  3.9  85    0    0 246 -313  0
3732500 2677500  1 18 22   1.9  997 190  3.6 0  3.8  85    0    0 228 -313  0
3732500 2677500  1 18 23   1.7  996 190  3.1 0  3.7  84    0    0 215 -313  0
3732500 2677500  1 18 24   1.1  996 189  3.0 1  3.5  83    0    0 217 -314  0
3732500 2677500  1 19  1   1.7  996 150  3.1 2  3.4  80    0    0 226 -314  0
3732500 2677500  1 19  2   1.6  994 181  1.8 3  3.5  80    0    0 236 -314  0
3732500 2677500  1 19  3   1.3  993 140  2.6 3  3.6  83    0    0 237 -314  0
3732500 2677500  1 19  4   2.0  992 160  3.6 2  3.6  82    0    0 231 -314  0
3732500 2677500  1 19  5   3.2  991 180  4.6 1  3.7  78    0    0 223 -314  0
3732500 2677500  1 19  6   3.6  989 190  5.3 3  3.7  76    0    0 229 -315  0
3732500 2677500  1 19  7   3.7  989 148  4.2 5  3.8  75    0    0 248 -314  0
3732500 2677500  1 19  8   3.6  988 140  2.9 5  3.7  74    0    0 257 -314  0
3732500 2677500  1 19  9   4.4  987 140  2.5 5  3.7  71    0    2 257 -314  0
3732500 2677500  1 19 10   5.4  985 190  3.8 8  3.8  68   10   31 275 -315  0
3732500 2677500  1 19 11   5.8  985 190  4.4 7  3.9  66   55   38 287 -316  0
3732500 2677500  1 19 12   6.5  984 190  5.4 8  3.8  62   15   81 290 -321  0
3732500 2677500  1 19 13   7.1  983 180  7.0 8  3.8  59    0   58 299 -328  0
3732500 2677500  1 19 14   7.8  982 190  7.3 7  4.3  64    0   57 300 -330  0
3732500 2677500  1 19 15   7.3  982 200  8.5 7  4.7  71    0   27 302 -332  0
3732500 2677500  1 19 16   7.1  982 210  6.3 8  4.8  73    0   15 308 -333  0
3732500 2677500  1 19 17   6.0  982 210  7.0 7  4.9  79    0    3 311 -332  0
3732500 2677500  1 19 18   6.2  983 220  7.0 7  5.0  82    0    0 309 -330  0
3732500 2677500  1 19 19   6.3  984 220  6.4 7  5.1  83    0    0 312 -329  0
3732500 2677500  1 19 20   6.6  985 220  6.0 7  5.1  83    0    0 315 -329  0
3732500 2677500  1 19 21   7.0  986 220  6.4 7  5.1  81    0    0 317 -330  0
3732500 2677500  1 19 22   6.9  986 210  6.7 7  5.1  79    0    0 317 -331  0
3732500 2677500  1 19 23   6.8  986 210  6.7 6  4.9  77    0    0 313 -331  0
3732500 2677500  1 19 24   7.0  986 200  7.1 4  4.9  76    0    0 300 -331  0
3732500 2677500  1 20  1   6.9  985 210  7.5 6  5.0  79    0    0 300 -330  0
3732500 2677500  1 20  2   6.7  985 210  7.5 5  5.1  81    0    0 305 -330  0
3732500 2677500  1 20  3   6.6  986 220  6.9 4  5.1  82    0    0 295 -331  0
3732500 2677500  1 20  4   6.6  986 211  7.0 6  5.1  82    0    0 299 -331  0
3732500 2677500  1 20  5   7.0  986 210  7.1 7  5.1  80    0    0 315 -332  0
